,open,high,low,close,volume,qav,num_trades,taker_base_vol,taker_quote_vol
2023-04-18 02:00:00,2073.04,2084.68,2072.62,2081.0,13696.2815,28480397.683201,21886.0,7109.3839,14783112.557333
2023-04-18 03:00:00,2081.0,2081.93,2078.2,2079.69,7405.8405,15406013.466575,11734.0,3810.49,7926631.201625
2023-04-18 04:00:00,2079.7,2083.58,2077.78,2082.91,6942.7497,14447835.058214,11769.0,3905.2067,8126910.784034
2023-04-18 05:00:00,2082.91,2092.77,2082.9,2088.9,17264.9516,36047657.317111,26255.0,9271.9123,19357999.205187
2023-04-18 06:00:00,2088.91,2107.0,2088.9,2104.65,26989.3495,56651060.685461,40373.0,15393.9911,32313322.282672
2023-04-18 07:00:00,2104.65,2110.61,2098.62,2100.28,17763.8479,37355299.105488,34175.0,8379.1678,17622701.023177
2023-04-18 08:00:00,2100.28,2103.17,2095.26,2096.57,13100.7477,27501406.869474,20856.0,5465.2312,11471763.62731
2023-04-18 09:00:00,2096.57,2109.97,2094.18,2105.37,17084.9728,35928793.243918,25129.0,9566.8337,20117049.913492
2023-04-18 10:00:00,2105.36,2106.11,2102.48,2102.65,13272.6844,27934603.470145,17075.0,6339.2124,13341598.723579
2023-04-18 11:00:00,2102.64,2125.0,2100.73,2117.8,30651.7388,64799879.220674,45043.0,15751.642,33298079.937209
2023-04-18 12:00:00,2117.8,2120.98,2107.3,2110.04,23079.8656,48795675.327041,33004.0,10968.2376,23189206.25307
2023-04-18 13:00:00,2110.05,2114.9,2104.37,2111.83,17646.8941,37244202.648897,26112.0,8612.2369,18177866.729948
2023-04-18 14:00:00,2111.84,2112.2,2089.94,2097.96,27820.612,58428555.600421,38547.0,12057.7884,25323747.512778
2023-04-18 15:00:00,2097.96,2100.53,2088.12,2095.5,19003.4712,39809309.989438,31071.0,8499.028,17804831.065896
2023-04-18 16:00:00,2095.49,2100.51,2092.45,2095.36,14266.738,29918290.445013,21001.0,6730.2813,14114066.817953
2023-04-18 17:00:00,2095.35,2097.89,2073.66,2075.37,27073.3762,56494311.505729,35031.0,12846.2802,26810341.148127
2023-04-18 18:00:00,2075.38,2088.17,2069.91,2079.58,30931.4457,64251779.360361,40581.0,15176.4539,31525641.305334
2023-04-18 19:00:00,2079.57,2084.98,2076.72,2081.02,9924.5877,20648595.886597,17645.0,4799.2688,9984899.216353
2023-04-18 20:00:00,2081.01,2097.4,2074.16,2093.36,15979.9447,33332692.422696,23384.0,8415.613,17557495.725641
2023-04-18 21:00:00,2093.35,2095.95,2086.3,2093.04,8289.9507,17330140.424771,16061.0,4244.5059,8874658.294932
2023-04-18 22:00:00,2093.05,2094.53,2089.12,2092.5,8387.9911,17542406.377817,15464.0,4258.796,8906391.375002
2023-04-18 23:00:00,2092.49,2107.96,2090.61,2103.5,12012.5955,25214046.423608,21256.0,6980.5987,14650762.223207
2023-04-19 00:00:00,2103.51,2104.6,2094.49,2098.26,11422.1383,23980705.259408,18617.0,5084.1636,10673251.481161
2023-04-19 01:00:00,2098.26,2100.08,2094.52,2095.12,8289.3621,17391165.507857,16748.0,4157.2845,8722011.507568
2023-04-19 02:00:00,2095.12,2096.63,2089.0,2092.17,8147.1159,17046425.735814,17403.0,3443.2472,7204358.457891
2023-04-19 03:00:00,2092.17,2096.98,2087.3,2091.46,6738.936,14101297.285301,13445.0,3021.4376,6322938.518491
2023-04-19 04:00:00,2091.46,2091.52,2082.5,2086.25,10332.2372,21563241.631461,19112.0,4449.2632,9284718.876008
2023-04-19 05:00:00,2086.25,2092.36,2084.48,2089.18,7760.8793,16205614.715752,14377.0,3827.5998,7992503.741864
2023-04-19 06:00:00,2089.19,2090.96,2067.0,2069.64,26218.6102,54450547.475595,42904.0,11380.6981,23634225.669029
2023-04-19 07:00:00,2069.64,2074.18,2065.15,2073.91,20477.5183,42407158.648365,39478.0,10593.2204,21938510.019173
2023-04-19 08:00:00,2073.91,2073.92,1966.0,1987.49,168872.34,339076629.33761,247482.0,76593.2165,153692944.742775
2023-04-19 09:00:00,1987.5,1991.46,1968.0,1981.05,58600.818,116218819.084062,76136.0,27819.8593,55181936.181138
2023-04-19 10:00:00,1981.05,1985.13,1962.06,1975.42,49385.3493,97502622.621591,58183.0,28057.8639,55385211.889357
2023-04-19 11:00:00,1975.43,1986.19,1970.87,1981.44,39285.9994,77721022.684768,50565.0,21124.1793,41787257.009066
2023-04-19 12:00:00,1981.45,1981.61,1969.34,1977.83,29650.0104,58569773.747442,34208.0,17149.0223,33863665.348948
2023-04-19 13:00:00,1977.83,1985.74,1973.62,1984.52,23740.5208,47033836.262525,35344.0,11404.8037,22594472.983156
2023-04-19 14:00:00,1984.53,2007.2,1984.13,1995.0,59812.8323,119372809.534705,63791.0,34396.9695,68665454.982504
2023-04-19 15:00:00,1995.01,1997.9,1973.31,1983.41,40680.7297,80864560.20209,59806.0,19522.0228,38797079.128446
2023-04-19 16:00:00,1983.41,1991.42,1978.37,1983.83,22980.1208,45612793.840261,37257.0,10765.6845,21366340.092268
2023-04-19 17:00:00,1983.82,1985.27,1964.84,1981.12,28896.0588,57080096.147767,42183.0,13759.378,27176598.693734
2023-04-19 18:00:00,1981.11,1984.68,1972.97,1978.88,14560.7172,28815808.941631,24073.0,6789.888,13436487.027119
2023-04-19 19:00:00,1978.88,1986.49,1976.1,1980.54,10650.5308,21103485.194849,20626.0,5179.9677,10262544.763954
2023-04-19 20:00:00,1980.54,1987.99,1973.07,1979.82,13878.3403,27479797.250251,23264.0,6434.0936,12738371.043739
2023-04-19 21:00:00,1979.81,1980.73,1946.91,1974.81,39988.4495,78475536.047721,60301.0,19084.0376,37452846.796448
2023-04-19 22:00:00,1974.81,1976.94,1963.27,1966.0,16081.9908,31661777.53832,24883.0,8296.8606,16335066.644217
2023-04-19 23:00:00,1966.01,1966.01,1923.03,1933.73,58937.4548,114198663.163874,76663.0,28892.2024,55969729.918001
2023-04-20 00:00:00,1933.74,1952.89,1927.39,1946.69,39364.8154,76268849.195222,47973.0,22878.9874,44307138.91852
2023-04-20 01:00:00,1946.69,1954.48,1939.0,1951.05,21187.2925,41252742.092805,28742.0,11572.7979,22533092.123871
2023-04-20 02:00:00,1951.05,1952.53,1936.76,1938.69,19761.3316,38440448.12333,27287.0,9054.5325,17608639.853391
2023-04-20 03:00:00,1938.7,1950.07,1923.69,1949.71,25141.2268,48749144.23924,37731.0,13112.3331,25431039.328203
2023-04-20 04:00:00,1949.71,1958.57,1948.52,1952.65,19380.6025,37859306.670538,27813.0,9924.5555,19387525.221879
2023-04-20 05:00:00,1952.65,1959.54,1947.46,1953.49,15713.8119,30678608.899113,21252.0,8419.7908,16442067.55235
2023-04-20 06:00:00,1953.48,1964.56,1952.69,1953.46,18342.2764,35904524.350238,30843.0,9090.344,17795569.231527
2023-04-20 07:00:00,1953.46,1955.08,1947.62,1948.81,14093.9761,27500044.683424,25014.0,6297.9728,12288147.64168
2023-04-20 08:00:00,1948.81,1958.58,1946.08,1950.12,17089.0871,33363876.126176,25552.0,8738.0488,17061655.453644
2023-04-20 09:00:00,1950.12,1962.88,1949.68,1956.11,21300.5895,41674521.960172,23337.0,9707.4505,18993544.379274
2023-04-20 10:00:00,1956.11,1962.11,1950.46,1953.36,20582.7887,40240466.609665,26365.0,8468.9575,16559711.968416
2023-04-20 11:00:00,1953.36,1954.3,1937.68,1939.97,21561.285,41954497.680564,31723.0,9255.7575,18008611.604086
2023-04-20 12:00:00,1939.97,1975.88,1936.04,1971.99,56678.0405,111079825.857059,65779.0,29866.0062,58537261.345333
2023-04-20 13:00:00,1972.0,1978.99,1964.38,1972.1,32430.598,63876674.513724,40031.0,13918.1232,27414006.258963
2023-04-20 14:00:00,1972.11,1982.99,1964.35,1968.2,32260.2312,63617869.570071,39208.0,12442.8734,24541864.356549
2023-04-20 15:00:00,1968.21,1968.89,1941.61,1945.91,36108.906,70682318.645029,50727.0,18268.8676,35759751.627078
2023-04-20 16:00:00,1945.92,1955.5,1914.43,1937.82,55844.5837,108298023.305567,79629.0,27393.1712,53140082.44066
2023-04-20 17:00:00,1937.81,1949.41,1931.35,1935.74,30088.8095,58366860.720076,44849.0,14604.285,28331325.366263
2023-04-20 18:00:00,1935.73,1944.66,1921.14,1933.27,36163.6507,69843195.305487,50282.0,17955.4703,34675618.928015
2023-04-20 19:00:00,1933.27,1933.75,1916.06,1927.7,32212.7863,62023055.035243,48104.0,14878.5077,28645866.161043
2023-04-20 20:00:00,1927.7,1944.39,1923.06,1938.07,21696.9007,41989609.506021,32688.0,11732.085,22703120.178745
2023-04-20 21:00:00,1938.07,1945.92,1935.84,1942.72,11326.2713,21973656.243238,21639.0,5947.1311,11537587.954419
2023-04-20 22:00:00,1942.72,1955.02,1939.48,1943.0,17668.2689,34403388.43132,26929.0,9524.7975,18543083.308592
2023-04-20 23:00:00,1943.0,1948.28,1938.0,1942.98,9338.1192,18143465.536074,16122.0,4498.9606,8740666.391963
2023-04-21 00:00:00,1942.98,1957.27,1934.5,1947.97,24465.1582,47605468.450741,36036.0,12062.2329,23474718.108405
2023-04-21 01:00:00,1947.96,1950.32,1939.43,1941.17,12080.7304,23497726.815853,19581.0,5715.1894,11116867.744412
2023-04-21 02:00:00,1941.16,1945.43,1937.03,1945.18,9554.2194,18552125.030963,17401.0,4607.5621,8946649.23631
2023-04-21 03:00:00,1945.19,1950.06,1944.37,1945.81,9848.7536,19173024.194521,15489.0,5292.8689,10303678.009933
2023-04-21 04:00:00,1945.82,1947.51,1938.01,1938.51,9857.7837,19160672.537825,14004.0,4481.583,8709952.836004
2023-04-21 05:00:00,1938.51,1940.07,1926.14,1927.52,21357.2952,41351670.573298,25789.0,10177.358,19705100.746986
2023-04-21 06:00:00,1927.52,1933.25,1898.0,1908.06,70701.1297,135446991.962384,69867.0,35034.5745,67145660.138145
2023-04-21 07:00:00,1908.06,1928.82,1905.12,1928.44,44767.6759,85762285.208517,46930.0,20367.8755,39009263.869848
2023-04-21 08:00:00,1928.44,1934.22,1916.88,1920.67,26221.131,50443356.200294,31850.0,13383.4783,25751747.644817
2023-04-21 09:00:00,1920.68,1926.37,1916.08,1921.35,13831.0354,26560640.144981,19061.0,6821.8626,13101343.454401
2023-04-21 10:00:00,1921.34,1927.13,1908.9,1912.88,16881.3763,32379929.12894,24118.0,8518.3654,16342349.745359
2023-04-21 11:00:00,1912.87,1914.97,1902.25,1909.01,24334.8426,46462162.439381,31134.0,11919.8128,22765029.024334
2023-04-21 12:00:00,1909.01,1918.5,1890.6,1916.18,37562.5803,71602277.440859,46473.0,18133.2061,34586013.878721
2023-04-21 13:00:00,1916.17,1923.61,1904.95,1907.53,27964.0145,53586096.703618,37812.0,14399.3307,27593475.126069
2023-04-21 14:00:00,1907.53,1918.32,1902.24,1907.69,23706.6574,45295037.392285,34337.0,11583.6132,22130955.520216
2023-04-21 15:00:00,1907.68,1912.57,1898.42,1903.91,29540.6782,56315197.027167,37567.0,17823.3101,33974854.781637
2023-04-21 16:00:00,1903.91,1908.6,1892.6,1899.6,27942.6082,53104113.708376,37463.0,13647.2654,25941052.515754
2023-04-21 17:00:00,1899.6,1901.95,1871.79,1881.62,58753.7167,110689277.667266,64923.0,28853.2124,54345680.108317
2023-04-21 18:00:00,1881.62,1891.5,1877.03,1880.05,20682.1678,38967393.685922,27258.0,10757.2912,20267529.086165
2023-04-21 19:00:00,1880.05,1881.34,1836.61,1842.7,82671.2805,153069133.871717,104096.0,37462.4549,69351184.010532
2023-04-21 20:00:00,1842.69,1849.46,1825.0,1838.0,41901.8629,77108400.230861,52252.0,20199.9102,37170184.129135
2023-04-21 21:00:00,1838.0,1851.77,1831.22,1840.89,20933.6976,38571899.383431,31627.0,10513.0996,19373085.272792
2023-04-21 22:00:00,1840.9,1848.59,1833.17,1845.1,17498.0588,32225001.646209,23494.0,9393.5529,17300890.686606
2023-04-21 23:00:00,1845.1,1855.02,1842.34,1848.78,15818.1643,29249600.646533,20325.0,8815.1724,16300996.069497
2023-04-22 00:00:00,1848.77,1854.19,1846.33,1847.33,12200.0267,22571002.937423,18332.0,5334.4435,9869270.980545
2023-04-22 01:00:00,1847.32,1857.67,1846.0,1856.0,13331.6793,24682489.752681,20118.0,7526.4132,13935440.653731
2023-04-22 02:00:00,1856.01,1858.48,1851.46,1854.84,11288.5843,20938475.649969,14242.0,6289.3202,11665846.113857
2023-04-22 03:00:00,1854.84,1862.74,1852.8,1859.73,14103.295,26205314.938406,17783.0,8685.4898,16137391.178487
2023-04-22 04:00:00,1859.73,1863.7,1857.0,1861.07,14525.123,27021167.180023,17731.0,7082.5299,13177023.013088
2023-04-22 05:00:00,1861.07,1864.85,1858.56,1864.85,12606.0246,23461010.561638,15766.0,4655.6173,8664611.396302
2023-04-22 06:00:00,1864.84,1865.15,1852.6,1856.46,21039.9486,39064895.164493,25326.0,11885.7962,22062184.014697
2023-04-22 07:00:00,1856.46,1856.67,1848.09,1850.8,13526.8225,25046351.807735,19659.0,7151.5984,13236679.765099
2023-04-22 08:00:00,1850.8,1854.79,1845.39,1849.21,11511.9838,21311174.101468,15849.0,4416.0937,8174436.075835
2023-04-22 09:00:00,1849.2,1853.7,1848.79,1849.78,8013.4538,14836468.67175,12980.0,3782.7079,7003853.663502
2023-04-22 10:00:00,1849.77,1850.74,1841.64,1848.77,12571.9929,23227557.337472,18207.0,5939.8495,10975269.933991
2023-04-22 11:00:00,1848.77,1854.65,1848.08,1852.09,6990.1467,12939066.87074,12515.0,3829.3943,7088934.678313
2023-04-22 12:00:00,1852.1,1856.97,1851.7,1856.3,9241.7662,17140818.697099,13422.0,5516.1592,10230545.990444
2023-04-22 13:00:00,1856.29,1859.25,1845.91,1850.22,14262.8921,26407037.192399,20898.0,7844.4641,14520378.001293
2023-04-22 14:00:00,1850.23,1869.0,1849.4,1865.34,16781.9032,31206980.010696,24892.0,9688.1394,18015852.364215
2023-04-22 15:00:00,1865.34,1872.13,1859.32,1866.81,25205.5512,47013723.010331,29645.0,10745.5265,20043117.893628
2023-04-22 16:00:00,1866.81,1883.37,1865.9,1874.96,35846.4747,67243010.051366,39094.0,16449.1863,30852364.415694
2023-04-22 17:00:00,1874.96,1887.31,1873.69,1881.6,19362.668,36441598.979086,25240.0,11353.5658,21370588.539832
2023-04-22 18:00:00,1881.6,1882.35,1871.28,1874.19,10779.9678,20228135.761996,15400.0,4598.0421,8626399.070502
2023-04-22 19:00:00,1874.19,1876.9,1871.01,1872.04,6057.8974,11352907.145452,11276.0,3157.2943,5917121.25941
2023-04-22 20:00:00,1872.05,1875.57,1869.07,1869.33,7071.0409,13243123.992424,12834.0,3492.3245,6540421.114126
2023-04-22 21:00:00,1869.34,1872.78,1864.13,1871.68,8319.2483,15538003.78985,14971.0,4356.7519,8136604.633635
2023-04-22 22:00:00,1871.69,1879.37,1870.25,1877.43,14549.6387,27287975.417694,21846.0,7952.371,14913589.950225
2023-04-22 23:00:00,1877.43,1878.58,1873.65,1874.16,11819.4582,22171312.289574,13473.0,6392.0619,11989906.656558
2023-04-23 00:00:00,1874.17,1874.17,1846.45,1857.31,26959.8259,50171352.07814,34389.0,12282.4639,22849429.305552
2023-04-23 01:00:00,1857.31,1863.01,1850.44,1855.46,16469.8425,30583687.15772,21285.0,9835.5708,18260876.855038
2023-04-23 02:00:00,1855.47,1860.0,1851.52,1858.79,14060.732,26102723.395037,14631.0,8896.7178,16517192.956033
2023-04-23 03:00:00,1858.8,1869.66,1857.9,1861.8,18174.6039,33856711.912426,18712.0,11359.9151,21157631.549719
2023-04-23 04:00:00,1861.8,1865.38,1861.13,1864.32,3903.7117,7274429.059255,7808.0,1785.0479,3326143.305974
2023-04-23 05:00:00,1864.33,1867.63,1859.56,1866.99,10394.0242,19379740.579193,13594.0,6173.9936,11512831.84603
2023-04-23 06:00:00,1867.0,1872.24,1865.0,1868.32,11592.3999,21657021.883461,13436.0,5886.9975,10997957.962869
2023-04-23 07:00:00,1868.32,1876.65,1864.21,1874.3,12733.8145,23826778.59215,17132.0,6883.3917,12880953.435202
2023-04-23 08:00:00,1874.29,1877.0,1870.12,1874.4,13751.8471,25775512.228527,17210.0,6018.6543,11280362.446223
2023-04-23 09:00:00,1874.4,1876.45,1868.31,1871.24,6760.7614,12657429.580031,12234.0,3068.2326,5744976.71124
2023-04-23 10:00:00,1871.25,1872.43,1863.18,1866.91,9082.0575,16963435.417637,15593.0,4375.3075,8172192.058433
2023-04-23 11:00:00,1866.9,1875.74,1864.05,1874.45,16088.3157,30087463.581031,16670.0,11856.7843,22175086.80734
2023-04-23 12:00:00,1874.45,1882.01,1872.62,1872.89,17159.8136,32218204.287796,23037.0,10473.5574,19666780.877289
2023-04-23 13:00:00,1872.89,1876.54,1869.43,1873.26,6304.1862,11807694.977336,13298.0,2855.4543,5348025.86986
2023-04-23 14:00:00,1873.27,1875.96,1860.0,1865.66,13550.8985,25319720.187976,20724.0,6231.2067,11645034.301646
2023-04-23 15:00:00,1865.67,1867.36,1852.08,1859.31,27031.2562,50262210.207445,32973.0,14035.9131,26097234.44591
2023-04-23 16:00:00,1859.32,1872.69,1847.94,1865.38,19868.6646,36980100.77667,28726.0,9393.0024,17485715.150418
2023-04-23 17:00:00,1865.39,1868.07,1856.51,1858.59,9116.5393,16977533.46958,15471.0,3709.5337,6908147.989248
2023-04-23 18:00:00,1858.59,1861.52,1836.37,1846.77,29388.1658,54352632.683297,37865.0,12737.968,23556995.374488
2023-04-23 19:00:00,1846.76,1852.35,1844.92,1846.49,16550.1829,30586601.976824,21648.0,9332.2894,17244305.819028
2023-04-23 20:00:00,1846.49,1852.3,1838.03,1848.89,13113.4755,24204081.016327,19445.0,6406.0309,11824934.715506
2023-04-23 21:00:00,1848.88,1859.32,1847.59,1854.66,7855.6133,14547612.50695,13824.0,4213.1554,7803142.840211
2023-04-23 22:00:00,1854.67,1868.16,1848.0,1861.72,15836.4843,29441649.228137,21852.0,8438.0165,15687006.69064
2023-04-23 23:00:00,1861.72,1865.6,1859.17,1862.0,8767.1279,16328101.90642,12371.0,4288.2153,7986479.317341
2023-04-24 00:00:00,1862.01,1880.35,1850.46,1877.09,21285.4481,39713521.456328,37677.0,10326.4266,19281162.344383
2023-04-24 01:00:00,1877.09,1890.0,1869.58,1871.83,25136.0903,47287346.076266,43803.0,12579.4142,23667037.917365
2023-04-24 02:00:00,1871.84,1873.65,1864.0,1867.78,9090.3479,16994623.762966,16664.0,4256.8972,7958185.357439
2023-04-24 03:00:00,1867.78,1870.21,1859.75,1868.12,9752.9831,18198008.577264,16739.0,4519.3319,8432236.641378
2023-04-24 04:00:00,1868.12,1868.4,1861.3,1861.44,6097.793,11371682.034434,10614.0,2604.0214,4856278.364406
2023-04-24 05:00:00,1861.43,1865.53,1855.19,1856.19,9160.1585,17042125.333244,16294.0,3678.5022,6844428.858602
2023-04-24 06:00:00,1856.2,1860.1,1841.38,1847.49,17439.066,32284225.917778,32092.0,7623.7085,14113296.039445
2023-04-24 07:00:00,1847.5,1847.96,1827.23,1845.69,35514.0124,65348300.242675,51068.0,16938.9278,31166028.046452
2023-04-24 08:00:00,1845.7,1852.54,1831.19,1835.52,34406.8907,63353781.235701,43018.0,17395.4306,32035552.768257
2023-04-24 09:00:00,1835.52,1843.5,1834.8,1839.12,22916.32,42170233.488871,27764.0,10214.369,18794039.941151
2023-04-24 10:00:00,1839.13,1849.14,1839.12,1844.8,10670.9724,19678105.227507,19489.0,5291.2552,9757174.098541
2023-04-24 11:00:00,1844.79,1855.57,1844.39,1855.26,10934.2568,20225425.143336,20108.0,6174.6507,11422507.525499
2023-04-24 12:00:00,1855.26,1856.61,1846.84,1847.9,15041.1844,27862179.471614,20126.0,5841.1472,10816689.768997
2023-04-24 13:00:00,1847.9,1871.86,1846.98,1865.1,23560.3775,43876134.282826,36649.0,12159.6383,22639737.414292
2023-04-24 14:00:00,1865.1,1876.19,1843.07,1855.24,31345.4489,58288150.105367,45052.0,15016.3794,27926894.919821
2023-04-24 15:00:00,1855.23,1855.24,1830.0,1834.17,29717.1044,54681202.378767,40079.0,12003.3978,22097463.287502
2023-04-24 16:00:00,1834.18,1842.63,1811.16,1814.31,39384.9985,71977511.483893,53900.0,19563.1158,35750980.196485
2023-04-24 17:00:00,1814.32,1838.55,1806.0,1834.29,34783.3013,63451590.009006,46660.0,18795.3138,34301471.65074
2023-04-24 18:00:00,1834.29,1847.62,1827.64,1831.61,16801.8517,30853621.330036,28388.0,8689.5745,15958360.911084
2023-04-24 19:00:00,1831.61,1834.72,1828.71,1831.33,10438.481,19118523.877646,16588.0,4852.9067,8887644.27095
2023-04-24 20:00:00,1831.32,1844.48,1828.31,1840.17,12893.8694,23696191.24299,20557.0,6785.6743,12468899.499212
2023-04-24 21:00:00,1840.17,1840.18,1827.77,1833.01,6545.3681,11998385.772498,13801.0,3236.8546,5932163.968208
2023-04-24 22:00:00,1833.0,1842.72,1832.29,1839.07,8195.3613,15057581.472566,13264.0,4642.5136,8529141.759054
2023-04-24 23:00:00,1839.07,1845.66,1838.6,1841.84,6752.366,12440439.317653,12430.0,3779.51,6962586.84614
2023-04-25 00:00:00,1841.84,1851.64,1838.42,1840.91,13224.4478,24387544.220509,24833.0,6538.7264,12059791.683752
2023-04-25 01:00:00,1840.9,1845.25,1832.86,1835.27,10342.729,19024073.14339,15713.0,3711.4273,6826827.899231
2023-04-25 02:00:00,1835.27,1839.49,1831.58,1835.0,8727.5468,16017414.173576,14286.0,3933.5194,7218496.480422
2023-04-25 03:00:00,1835.0,1836.12,1827.01,1830.23,9477.6842,17362465.043894,15884.0,4262.804,7808960.700819
2023-04-25 04:00:00,1830.22,1836.51,1827.86,1832.6,6506.0159,11918361.359225,12268.0,3053.738,5594350.241824
2023-04-25 05:00:00,1832.59,1833.3,1821.95,1830.49,18959.7958,34653803.291319,21905.0,10486.0327,19169003.602731
2023-04-25 06:00:00,1830.49,1830.96,1822.68,1823.12,7452.6458,13628760.438083,17065.0,3763.1041,6881838.60092
2023-04-25 07:00:00,1823.13,1827.51,1812.28,1815.63,27664.315,50294528.774791,32575.0,15777.9854,28680364.959216
2023-04-25 08:00:00,1815.63,1824.86,1805.65,1824.36,36083.4773,65478612.942868,40367.0,19779.0819,35892269.260951
2023-04-25 09:00:00,1824.37,1825.0,1812.0,1814.99,13010.8517,23649766.596243,19438.0,6209.4697,11286449.494758
2023-04-25 10:00:00,1815.0,1818.17,1813.22,1815.4,11602.1817,21065312.929357,17901.0,5310.8052,9642153.225077
2023-04-25 11:00:00,1815.4,1829.56,1813.95,1826.03,21864.8629,39857545.997727,28384.0,12459.0407,22714961.31345
2023-04-25 12:00:00,1826.03,1831.0,1821.43,1824.81,11173.0152,20398281.533448,18934.0,5925.3439,10818467.593908
2023-04-25 13:00:00,1824.81,1833.32,1818.77,1821.72,23654.9851,43193269.632309,28586.0,11128.3452,20317279.905431
2023-04-25 14:00:00,1821.71,1826.42,1801.66,1812.09,31874.7238,57781809.165019,42488.0,16240.0393,29437428.741436
2023-04-25 15:00:00,1812.08,1823.2,1808.93,1814.99,23576.4568,42820676.323619,32415.0,11236.6786,20409205.913196
2023-04-25 16:00:00,1815.0,1824.67,1812.62,1824.66,24871.1907,45268196.486984,25035.0,14237.6676,25910702.052575
2023-04-25 17:00:00,1824.66,1842.16,1816.32,1839.47,28629.5585,52353337.304096,41584.0,15270.3723,27924667.191176
2023-04-25 18:00:00,1839.46,1847.61,1833.24,1833.85,21544.8474,39654765.978578,31883.0,10758.087,19802544.521642
2023-04-25 19:00:00,1833.86,1842.17,1829.28,1837.66,9966.3379,18285808.475838,18691.0,5015.2506,9202934.757697
2023-04-25 20:00:00,1837.66,1864.31,1837.04,1860.28,29609.2548,54942475.407982,48420.0,16342.1291,30319473.065412
2023-04-25 21:00:00,1860.28,1872.2,1860.27,1870.5,31582.5925,58997791.792777,38132.0,18501.0263,34564075.176504
2023-04-25 22:00:00,1870.5,1877.86,1866.25,1867.61,19760.3009,36980013.891366,26731.0,9767.8994,18280166.844806
2023-04-25 23:00:00,1867.61,1870.16,1863.84,1866.1,16710.7872,31211806.475248,18248.0,8662.323,16178256.921129
2023-04-26 00:00:00,1866.1,1884.36,1863.73,1867.11,42228.8253,79090486.184717,41719.0,18930.0862,35448450.018204
2023-04-26 01:00:00,1867.11,1872.0,1861.83,1869.8,18207.6025,34014524.03585,19565.0,7437.0667,13891280.048271
2023-04-26 02:00:00,1869.79,1871.74,1866.94,1868.84,8091.7141,15125758.946606,11814.0,4378.2031,8183837.054717
2023-04-26 03:00:00,1868.84,1873.01,1862.2,1862.8,16718.012,31223500.289407,16869.0,7096.9436,13253491.042526
2023-04-26 04:00:00,1862.79,1868.89,1862.79,1865.0,8038.3397,15002644.02709,13612.0,3843.6066,7173011.691066
2023-04-26 05:00:00,1865.0,1870.47,1865.0,1868.9,7657.6949,14309806.114509,12369.0,4057.6433,7581387.667294
2023-04-26 06:00:00,1868.9,1878.63,1863.65,1866.15,14283.8366,26684518.376453,20331.0,8176.9115,15279333.533803
2023-04-26 07:00:00,1866.15,1866.8,1858.25,1861.84,15414.4339,28698737.017804,20302.0,7027.8433,13083413.634252
2023-04-26 08:00:00,1861.83,1880.98,1861.76,1877.22,35439.6609,66354917.750979,37411.0,18485.5308,34606084.956183
2023-04-26 09:00:00,1877.21,1898.78,1873.91,1896.56,55708.458,105133513.812738,54214.0,26799.0358,50594132.496493
2023-04-26 10:00:00,1896.55,1919.72,1892.2,1915.77,67734.7815,129156298.680031,71753.0,32715.9573,62396405.09751
2023-04-26 11:00:00,1915.76,1920.16,1907.86,1914.58,28216.5412,54010567.834315,43487.0,14334.2824,27436342.02123
2023-04-26 12:00:00,1914.58,1964.72,1914.13,1961.26,89724.8299,174414942.154283,112544.0,49604.7143,96378441.366669
2023-04-26 13:00:00,1961.26,1963.94,1944.0,1954.2,43351.3891,84703551.207699,59678.0,19834.0143,38744717.41337
2023-04-26 14:00:00,1954.19,1955.96,1934.27,1946.05,30297.1443,58855343.735747,46376.0,16076.142,31229184.40193
2023-04-26 15:00:00,1946.06,1956.34,1945.0,1953.91,21093.832,41121657.929096,31927.0,11934.8911,23269366.531418
2023-04-26 16:00:00,1953.92,1958.99,1946.51,1954.29,17830.9376,34811194.625549,31156.0,8577.7139,16747920.1235
2023-04-26 17:00:00,1954.3,1960.31,1945.16,1947.9,20965.7115,40952315.67871,27892.0,10062.4154,19646416.180793
2023-04-26 18:00:00,1947.9,1951.0,1944.0,1946.45,10718.9454,20873452.506817,20858.0,5689.1733,11078277.109373
2023-04-26 19:00:00,1946.46,1946.99,1818.56,1828.74,152953.0383,286145506.547364,184832.0,75019.0625,140269964.985057
2023-04-26 20:00:00,1828.74,1867.28,1785.0,1865.9,114012.985,207949247.486182,171291.0,56019.5686,102223572.522542
2023-04-26 21:00:00,1865.9,1883.37,1848.2,1877.91,31007.9716,57601577.369001,63321.0,16381.9363,30435892.232348
2023-04-26 22:00:00,1877.91,1880.5,1856.0,1865.0,31379.0762,58619199.536197,46231.0,15092.5811,28193281.379233
2023-04-26 23:00:00,1865.0,1873.44,1859.8,1866.01,16633.9683,31050307.113759,23068.0,8014.6627,14960305.916219
2023-04-27 00:00:00,1866.01,1940.96,1861.19,1919.81,88302.6496,169206282.193625,113239.0,42390.9662,81121885.860034
2023-04-27 01:00:00,1919.81,1930.5,1888.0,1891.05,88758.8665,168928410.564189,95727.0,51187.4256,97328244.883236
2023-04-27 02:00:00,1891.05,1912.18,1891.05,1909.21,22188.2747,42220865.952856,40385.0,11291.9976,21486015.375017
2023-04-27 03:00:00,1909.22,1909.4,1894.82,1898.41,17135.2687,32586186.908784,23362.0,7319.9678,13919875.83968
