Parameters,Filter,Sum_first_hour_move,Sum_open_to_close_move,Sum_power_hour_move,Number of Rows
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.27275104722090004,0.3564415941459,0.0723629040085,121
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",-0.045111282170999974,0.3556866692842,0.0008215039461999995,91
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.21041967113169996,0.35369610889969993,0.09680513280539998,193
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.2059984291802,0.35346680797950003,-0.17277642752890002,56
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.18476396892350005,0.3519077758112999,0.007080760378200018,200
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, green_days_percentile: < 0.3",0.1661538614482,0.3518246398329,0.005270306475999995,148
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3",0.174833729822,0.35163318368870006,0.00684087093569999,87
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: > 0.7",0.07862613472520001,0.3508290682186,-0.017516692752300004,67
"('x_day_high_at_open_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","x_day_high_at_open_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.3417883814781001,0.350753839176,0.02036550995860001,403
"('pm_dollar_volume_percentile', 'red_days_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3, green_days_percentile: > 0.7",0.1377798427997,0.34937564305690005,0.1421956295918,180
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7",0.23007542287440005,0.3493014097023,0.006119542974100001,148
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.21870446734190002,0.34749483564940004,0.018921466891899996,99
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3",0.16346043996540002,0.34647670869700004,0.10919033671209999,114
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.12974107378099997,0.34631788256390006,0.0766810606276,175
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.20973643107529996,0.3456638053291,0.0179695171364,75
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, green_days_percentile: > 0.7",0.3206793056001,0.3427263795884,0.11681643923900001,54
"('1month_change_from_high_percentile', 'red_days_percentile', 'green_days_percentile')","1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.13553699140710002,0.3407533155974,-0.0856328842424,272
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",0.1766510960932,0.34050955345769995,0.028378605438400005,89
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",0.36359501829029994,0.337989988163,0.05052288481300002,88
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.22496117670750002,0.3366156156227999,0.01571304602500001,185
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: < 0.3",0.12741088568200004,0.33240685508469997,0.04368599300460001,158
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.0828298311276,0.33192702686289993,0.030668524311800015,102
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.2285086248853,0.331367781624,-0.0008466854396000042,193
"('gap_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","gap_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",0.4464926978017001,0.33133277007410006,0.0851136609878,194
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: < 0.3, green_days_percentile: > 0.7",0.2274563570816,0.3304818412051,-0.0142931642454,75
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: < 0.3, green_days_percentile: > 0.7",0.3028203872577999,0.32978299619570006,-0.0438285453844,62
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: < 0.3",0.06050416858210003,0.32966091071110004,-0.07950201959890002,310
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.37908553378999993,0.32877436380610003,-0.110363398991,185
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.1469508855049,0.3284885316428,0.13646583401929996,178
"('gap_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",-0.07541260636109998,0.3269817769276999,-0.0024964218292000337,413
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3",0.18001969204539997,0.3264100128780001,0.03239126000779998,70
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3",0.2842063409372,0.326304994959,-0.0768194160697,56
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.1341028398749,0.3259858014859999,0.11652819405439997,76
"('x_day_high_at_open_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.24362319472190003,0.32308838833239995,-0.0662997417403,195
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.15300555274449995,0.32209437622129994,0.002269888014199996,189
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, green_days_percentile: > 0.7",0.1542579286936,0.3206086753001,0.051832843565399994,53
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.2440519875007,0.3204235622793,0.06432296986969999,102
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.21968042632860002,0.3173773659893001,-0.04254095909789998,230
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",-0.1525380225623,0.3159118111095,0.06409522033260001,153
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",0.1866346925933,0.3152665689002,0.0586617525878,142
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3",0.1123194696794,0.3138723341957,0.12361323970200001,101
"('gap_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",0.1160989592772,0.3125194132257,0.04030838714779999,210
"('x_day_high_at_open_percentile', 'red_days_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: < 0.3, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.3997647735428,0.30992662201739984,-0.06388499804480004,484
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.15661715372549997,0.3093967931261,0.0265932667897,84
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.2785411088052,0.30497076287599995,-0.011750439224500002,111
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.08915883354080001,0.30394821167150005,0.06522622869419997,107
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: < 0.3",0.277413515549,0.3038260447869999,-0.1058575620741,415
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.2548564586369,0.29850426193260005,-0.04125939806729998,200
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.04236657269289999,0.29741044328570004,0.12695528548569998,99
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.0014844493405000436,0.2958388835491,-0.061065623631200015,276
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: < 0.3",-0.023037160306100007,0.29260489461289996,0.07673729096069999,154
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7",0.1202594482749,0.292049631301,0.10285323419140001,58
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7",-0.02809417370539998,0.2919855224917,-0.03241843656729998,185
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, green_days_percentile: > 0.7",0.07325797589329999,0.2914783903951,0.1092420572212,52
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.16777132848919996,0.29139799308860004,0.0757253028921,101
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.02425442115980002,0.2913686090728,0.04668108720129999,95
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7",0.2373890344309,0.2905649272868,-0.030754447087099998,189
"('gap_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7",0.20300446994169996,0.2904794164551,0.01609017782560001,62
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.24287627004409995,0.2873457561014999,0.03114080448779999,108
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.03975102264510001,0.286609011138,-0.1113497639944,157
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",-0.17279944039329997,0.2835860676598,-0.042412522155899995,177
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.11659076963790002,0.2802723243851,0.0595270550067,108
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: > 0.7",0.03556737994320001,0.2780362573562001,0.021732612507899995,83
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7",0.02537284998280003,0.2756179036378,0.14288541304479999,67
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",-0.07005279719410003,0.2752140798162,0.026378214377600004,96
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",0.2713931189352,0.2710003481636999,-0.11808652798439997,174
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7",0.26631149953230004,0.2687834946292001,0.02922203144979998,93
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: > 0.7, red_days_percentile: < 0.3",0.10856280796740002,0.2678059066156,-0.004202293872600008,86
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.11815185754640001,0.266771532594,0.029400010005800007,54
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",0.03904436529169997,0.2666306924343,0.0820993852161,235
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, green_days_percentile: > 0.7",0.1254611193482,0.264199201796,0.06705422770730003,54
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",-0.009842323428900015,0.2612199256011999,0.0582226059083,102
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.11503226667190002,0.2611183874616,-0.03156117781849999,96
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.153096251708,0.26089079691809997,-0.0158242510305,98
"('gap_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, green_days_percentile: < 0.3",-0.09508656961340001,0.25871896605409994,-0.06473893725510001,145
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.3395475737973,0.256111728585,-0.0916309474446,101
"('gap_percentile', 'consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.0662482972457,0.2557238937101,-0.0010591555692999882,152
"('gap_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","gap_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.048612935724900025,0.2552351407017,-0.014244889887199998,149
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.04087822883239998,0.25311249941589997,0.056729662881900005,161
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3",0.3305160667817,0.24967089860710004,0.08317285174590001,117
"('gap_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.0957748864714,0.248903406546,-0.001607406116599998,66
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: > 0.7",0.0055373228423000135,0.24833047884059992,-0.007087444312299988,79
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7",0.2167140766042,0.24778199364189996,0.031286764448200007,107
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, red_days_percentile: < 0.3",-0.00029292770170001245,0.2477153094915,0.020971952049099997,76
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3",0.28955671728589993,0.24672682640919996,-0.023495912717899997,321
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7",0.08407194607229997,0.24651827773969998,0.037822611509,106
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.23127717994349997,0.24632713435160003,-0.0707231079253,95
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.006586409142399973,0.24510969345760003,-0.003924133971000001,59
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",0.013979588644999985,0.24470227317889998,-0.01419384545210002,230
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.2158144155481,0.24215351332080004,-0.030119487388599972,126
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: < 0.3, green_days_percentile: > 0.7",0.14585173222099998,0.24013513491250002,0.008981225400900001,57
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",-0.020336705903499994,0.2392566403352,0.020386301721600004,51
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3",-0.028365538612100005,0.23862255163969998,-0.039942559320100005,168
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.011572123564700006,0.23830931091189997,0.0758905368718,78
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: < 0.3",-0.0993617239705,0.2374276636223,0.0373927864495,130
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3",0.03748305777890001,0.23670449974899999,0.05960135306210001,108
"('gap_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7",0.01053692818660001,0.23615142565570002,0.1235018500354,126
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.15828375358820002,0.23591501113409996,-0.08299580706210001,166
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.1774675313988,0.23589369101349997,0.045582182890100006,65
"('1month_change_from_high_percentile', 'red_days_percentile', 'green_days_percentile')","1month_change_from_high_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.02667046679000002,0.2354874517251,0.10128045909280001,195
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",0.10500168148810002,0.2344070505445,0.011758931754400001,78
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7",0.16604140152630004,0.23318939512059997,0.09831734341609998,93
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7",0.23814885229389998,0.23279279861899993,-0.015641640660699983,65
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.10888207310189998,0.2314932325736,-0.05954985693380001,104
"('gap_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","gap_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",-0.08441183125930003,0.23101620630590008,0.09881198123239998,309
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.018544614506999995,0.23085167370030005,-0.0473505964406,110
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, red_days_percentile: > 0.7",0.1477614730468,0.23057780817809997,-0.1188821632821,162
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3",0.20530801752899996,0.2292240243676999,-0.09266524866399999,271
