Parameters,Filter,Sum_first_hour_move,Sum_open_to_close_move,Sum_power_hour_move,Number of Rows
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7",-0.05600574168650049,0.24287044110669306,0.225491798642955,274
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.37191373465538563,0.2411454313186966,-0.07650468690760256,265
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.1223191499447359,0.24069047369456054,0.03160768379029621,67
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.4832283376171361,0.23963851388663682,-0.06434494606030655,288
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: > 0.7",0.028902296755278282,0.23790039764983234,0.1451275367640065,97
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.3647411519067373,0.2369155211787184,0.1429055742787393,146
"('gap_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.16302387567324664,0.23662397630698093,-0.06898965967890461,1038
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7",0.29884060364546317,0.23271122800063318,0.18570644079076118,174
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",-0.03391588057145058,0.23095530984358298,0.1695692936832484,367
"('gap_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.23395866669799792,0.22872172793591342,-0.004127333314646375,106
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3",-0.09653239748127602,0.22628756091587873,-0.012395514498279532,452
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: < 0.3",-0.053819455763952154,0.22469966732694127,0.002159094227558507,227
"('gap_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7",0.04809812606652547,0.22272205021185423,-0.0038517910705122517,94
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, red_days_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.13069977377331088,0.22077593592920952,0.08825640401236819,304
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7",-0.019741774813307324,0.22074897822094638,0.054573093448257594,124
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, red_days_percentile: > 0.7",-0.026484031515650194,0.21802002559355443,-0.119435088361643,232
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.044683670185595256,0.21792416831896613,0.03999574559933147,106
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.01393711852763281,0.21751297772639797,0.31493940437365875,387
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: > 0.7",-0.09114849845995139,0.2167261188550056,-0.11071581464953724,182
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.1234463010511195,0.2159474778230389,-0.0650042097423254,154
"('gap_percentile', 'red_days_percentile', 'green_days_percentile')","gap_percentile: > 0.7, red_days_percentile: > 0.7, green_days_percentile: < 0.3",-0.009504645289933972,0.21325469934979543,0.42083645961632,643
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3",0.10532039799496463,0.21239748779367215,0.17275863354581633,243
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.25631217117894955,0.21118554089796543,-0.16927560961515206,161
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.014087413292217063,0.20772659692247003,0.11760739646620613,324
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.059248549573178266,0.19850763648287645,-0.23255523604091588,397
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.0221603850061486,0.19738857466434012,-0.010264721203949181,704
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7",-0.13515909868430573,0.19565226184057413,0.40218707365229656,673
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.14751914111563535,0.1954764308910531,-0.05905266168234464,248
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, green_days_percentile: < 0.3",0.21231013900042847,0.19283615264336657,0.14381965430654625,253
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",-0.12308452978102724,0.19281448226704803,-0.19173916529405893,463
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.09596163275238559,0.1926775902434573,-0.12768838461498444,508
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",-0.10456108349134778,0.19122042953976107,-0.1639090243120087,339
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.10865670504707217,0.1911156072962981,-0.1157986428188755,276
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.001933007606264192,0.1885207092296743,0.07675460485891313,212
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",-0.1361688264318909,0.1884911831812494,0.03476600400775915,263
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",-0.012444752192407205,0.18521939598792025,0.09114024050756565,245
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: 0.3 - 0.7",0.033637894517052624,0.18405396505244093,0.23650795264346436,601
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.25824369663791286,0.18089727701544045,-0.22597014048088576,570
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7",-0.06570921542087285,0.177890690819281,-0.44150530043332137,455
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7",0.14216402638404474,0.17553882104920138,0.05144089747213583,212
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",0.0722099549858302,0.17412801448545873,0.127265083710662,104
"('pm_dollar_volume_percentile', 'red_days_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.17553524285665678,0.17407701869512837,-0.04698001000839995,184
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.05335878115117154,0.17368639415436066,0.16009149598228692,291
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3",-0.011227207930173122,0.16625552943917576,-0.024652824503930644,342
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, red_days_percentile: > 0.7",0.04043302446726457,0.16562476605288404,-0.06776755921234609,172
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: 0.3 - 0.7",-0.12802027512583178,0.16332290247128234,0.22302979892444844,965
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.16164559988786878,0.15890282474106088,0.1691661167417239,268
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",-0.10912277934409498,0.1583667139730361,0.028030688866725273,283
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",-0.05010987263449939,0.15790788430207114,0.12241854915165462,173
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",-0.18064187312087646,0.15390220226647155,0.29630654316055793,239
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.12912860209742588,0.15304820076566913,0.031104365753587195,209
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, red_days_percentile: > 0.7",0.055822828526691654,0.15209805025397727,-0.03686108808206034,233
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7",-0.06573035451367229,0.15069235805630052,0.00972726835390176,82
"('gap_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7",0.0028951092469354815,0.15058160276847887,0.16893516476788423,124
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3",0.1397622507721359,0.1505566285603021,0.16675973770002414,233
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.14904200204193754,0.1490322639096462,-0.03934429263907379,225
"('gap_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.06392147629955472,0.14653738257264154,0.12130184239403742,280
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7",0.3659251970691878,0.1463349986632379,-0.21771739760268233,387
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: > 0.7",0.07014976801360767,0.1446115565813452,-0.19128008657390264,325
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",-0.40354187807185826,0.1432217779780948,-0.3662887551079536,955
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7",-0.34249177321562385,0.14070381493852024,0.001065614160942821,308
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.07612802789452841,0.14022250906540762,0.09676902661022144,215
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: > 0.7",-0.025754398436112776,0.1375003722639309,0.07445756046681105,124
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.13845286349341737,0.13466678151278913,0.04384639329863312,87
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: 0.3 - 0.7",-0.3069695378676401,0.13381932779700706,0.3048145794129002,759
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",-0.07342989583229274,0.12907655828968057,0.01921320997306037,364
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.193477494068776,0.12852392905582632,0.08464928177211792,326
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7",-0.08192741672454805,0.12221559623757028,0.13975507471290521,328
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: < 0.3",0.22017460665685307,0.12145819447016064,0.25846964804869943,356
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, green_days_percentile: < 0.3",0.15568963960485954,0.1213450435263087,0.055442130108210017,223
"('gap_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.7009826726493903,0.11588825885707116,-0.2547578870026676,1060
"('gap_percentile', 'red_days_percentile', 'green_days_percentile')","gap_percentile: < 0.3, red_days_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.40945902145384416,0.1152728043654582,-0.16416138259936613,189
"('pm_dollar_volume_percentile', 'red_days_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",-0.121401503272758,0.1152636269057841,0.1977154647611448,690
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",-0.012608655625904408,0.11382508762985136,0.001911077685692257,236
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",-0.7206171236862247,0.11368319899203272,0.4510946029528454,1064
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3",-0.40597665245093606,0.11341128300747175,-0.0736939055489117,242
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.044428542326563306,0.11187017811831526,0.08697559475964406,197
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.43664613187167156,0.10407706943001316,0.0031113916457809546,303
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: > 0.7",0.15090737365734228,0.10186689892351099,-0.009238879603071543,67
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",0.2558683780516245,0.09918914923012544,-0.05886907176893466,178
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: 0.3 - 0.7",-0.4593018938341889,0.09685702033808896,0.3292909771699531,437
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",-0.05089143909119215,0.09299253724685272,-0.14106216307274935,364
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",-0.05466932383892167,0.09136363384460428,-0.12634986761749206,343
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.23671475772600417,0.09009301556671803,0.15503833787053908,214
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",-0.0015425457764005474,0.08992190494187689,0.3047734938353236,264
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, red_days_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.025853931335004104,0.0873490649649578,-0.03788655687892239,71
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7",-0.024575914945020955,0.08618704063562663,0.1990071605556187,505
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",-0.11607949248118615,0.08605036626716747,0.07058451997900769,239
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: > 0.7, x_day_high_at_open_percentile: 0.3 - 0.7",0.15410487893636104,0.08578813773877916,-0.5496835941672222,1169
"('x_day_high_at_open_percentile', 'red_days_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: > 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: > 0.7",-0.0612811233112467,0.08556271933698636,0.056619522929177636,108
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7",-0.17429654776962047,0.0837752983366061,0.14842103314372262,347
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",-0.402128754869637,0.08371694595333412,-0.196139874758662,1192
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7",-0.050186351169901805,0.0813962766486756,0.44797418783327986,314
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3",-0.11453891500575289,0.08121598405688091,0.1993544764338145,350
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.3525183477734926,0.07921475751148946,0.0627395158168412,371
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",-0.01006993553979161,0.07704655504963243,0.1363960257407708,210
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, green_days_percentile: > 0.7",0.1989186395104523,0.07571434069645193,0.130550237271534,154
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7",-0.18411469264441352,0.07378562726380525,0.226009169724683,411
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: > 0.7",0.030404847510968128,0.07374922604157061,0.24656108650762176,249
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, green_days_percentile: > 0.7",-0.1765789733190935,0.07066096132841442,0.1934800072306857,481
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3",0.11175043657906544,0.07000954066342474,-0.05789108277607303,240
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: 0.3 - 0.7",-0.3891206820521539,0.06970302604538434,-0.153860849608082,888
"('gap_percentile', 'red_days_percentile', 'green_days_percentile')","gap_percentile: < 0.3, red_days_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",-0.050002531515635135,0.0660034952567345,0.3649321338730298,320
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: > 0.7",0.01777040861121977,0.06453271881535924,0.1262298826729436,79
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.09837786089498565,0.06306314951072103,-0.01787688653376139,270
"('x_day_high_at_open_percentile', 'red_days_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: > 0.7, red_days_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.15673575063301431,0.06296022852225286,-0.026755998678117437,58
