,first_hour_move,open_to_close_move,power_hour_move,gap_percentile,consecutive_days_above_20sma_percentile,open_from_BB_up_percentile,pm_dollar_volume_percentile,x_day_high_at_open_percentile,1month_change_from_high_percentile,red_days_percentile,green_days_percentile
706,"-0,0108790598","-0,01905820694","-0,002664298401","0,784","0,686","0,055","0,854","0,942","0,686","0,003","0,518"
707,"0,01092956503","0,003091190108","-0,00346582434","0,776","0,003","0,916","0,842","0,819","0,078","0,003","0,52"
708,"-0,008322557471","0,01737428161","0,009563221341","0,779","0,754","0,116","0,025","0,003","0,892","0,49","0,003"
709,"-0,009705372617","-0,0350017331","-0,008666980017","0,776","0,686","0,145","0,701","0,003","0,472","0,003","0,518"
710,"-0,001752627382","0,0002182987842","0,008815996405","0,774","0,598","0,518","0,101","0,003","0,548","0,49","0,003"
711,"0,008813794165","-0,01035332153","-0,006606397775","0,859","0,768","0,029","0,909","0,98","0,834","0,003","0,907"
712,"-0,01306483301","0,006974459725","0,003033268102","0,771","0,721","0,087","0,756","0,834","0,892","0,003","0,751"
713,"-0,008045023697","-0,01599526066","0,001636802205","0,505","0,822","0,032","0,744","0,003","0,759","0,003","0,925"
714,"-0,00695275978","0,00290166489","0,006181885504","0,774","0,003","0,955","0,364","0,003","0,111","0,945","0,003"
715,"-0,005740522876","-0,01032679739","-0,002689550403","0,618","0,952","0,216","0,098","0,003","0,804","0,754","0,003"
716,"-0,008548188458","-0,01540885006","-0,001133193863","0,771","0,714","0,113","0,711","0,003","0,505","0,726","0,003"
717,"-0,003381030082","0,00548094222","0,0001248491406","0,616","0,28","0,021","0,83","0,003","0,817","0,003","0,737"
718,"0,02371134021","0,03324742268","0,0003326956666","0,716","0,003","0,519","0,014","0,003","0,612","0,785","0,003"
719,"0,005531492981","0,01132390544","0,004093052173","0,894","0,942","0,039","0,809","0,997","0,834","0,003","0,892"
720,"-0,006584150627","-0,007709655426","-0,002845999789","0,075","0,003","0,745","0,741","0,003","0,143","0,744","0,003"
721,"0,03029337581","0,0444001947","0,01085704252","0,781","0,643","0,505","0,42","0,834","0,892","0,003","0,518"
722,"0,009489979854","0,02083554236","-0,004780979455","0,688","0,922","0,712","0,793","0,003","0,587","0,94","0,003"
723,"0,01704989833","0,003871421868","0,004657169693","0,769","0,003","0,589","0,447","0,869","0,508","0,003","0,52"
724,"-0,03461560601","-0,07016904016","0,02818705571","0,616","0,003","0,924","0,264","0,003","0,03","0,754","0,003"
725,"-0,004008502708","0,005474346282","0,003020972521","0,44","0,739","0,355","0,807","0,003","0,751","0,003","0,003"
726,"-0,006116835666","0,006116835666","0,00422044663","0,766","0,736","0,382","0,003","0,003","0,666","0,003","0,52"
727,"0,01390341143","0,02349615818","-0,005636387469","0,713","0,702","0,18","0,779","0,965","0,817","0,003","0,481"
728,"0,04542275555","0,06887032061","0,01103722015","0,613","0,003","0,729","0,47","0,003","0,646","0,003","0,711"
729,"0,004415552557","0,0126947136","0,01046383552","0,133","0,003","0,771","0,804","0,003","0,349","0,003","0,746"
730,"-0,006030439361","-0,007657700775","0,01220464753","0,038","0,003","0,905","0,739","0,003","0,118","0,003","0,505"
731,"-0,044501","-0,0502","0,00774535809","0,766","0,977","0,621","0,98","0,003","0,178","0,49","0,003"
732,"0,01179201515","0,00439000709","-0,0008649005492","0,611","0,824","0,639","0,799","0,003","0,623","0,754","0,003"
733,"-0,007990939407","-0,02642672875","-0,007568468989","0,673","0,003","0,75","0,802","0,003","0,171","0,51","0,003"
734,"0,001241463999","0,006851263927","0,00740191341","0,769","0,003","0,682","0,716","0,912","0,314","0,003","0,518"
735,"-0,01122322046","-0,01863165169","0,001919114949","0,764","0,663","0,003","0,864","0,003","0,749","0,003","0,99"
736,"-0,01188864908","-0,01583933863","0,001190830604","0,628","0,003","0,845","0,799","0,003","0,131","0,759","0,003"
737,"-0,00717368837","-0,007720834093","0,003745134093","0,141","0,003","0,642","0,796","0,003","0,304","0,51","0,003"
738,"0,008756246275","0,01480768349","0,00226387757","0,764","0,003","0,829","0,407","0,003","0,302","0,49","0,003"
739,"-0,008655279503","0,02552795031","-0,002537304416","0,683","0,461","0,549","0,781","0,945","0,474","0,003","0,907"
740,"-0,002228772737","-0,01056869653","0,02418694649","0,927","0,003","0,995","0,794","0,003","0,005","0,759","0,003"
741,"-0,02116233341","-0,01937222344","-0,003773305712","0,68","0,003","0,984","0,345","0,003","0,033","0,99","0,003"
742,"-0,004481985865","0,001321611216","0,006120092379","0,392","0,683","0,526","0,791","0,003","0,535","0,759","0,003"
743,"0,01288924375","0,01731036843","0,000825908387","0,761","0,003","0,726","0,146","0,003","0,299","0,862","0,003"
744,"-0,009545615903","-0,005048712184","0,005821603732","0,761","0,003","0,945","0,256","0,003","0,025","0,485","0,003"
745,"-0,01814708691","-0,01560012735","-0,001856185941","0,759","0,92","0,355","0,849","0,925","0,731","0,003","0,751"
746,"0,0103496748","0,01720400028","-0,006489071038","0,04","0,621","0,5","0,789","0,003","0,688","0,003","0,5"
747,"-0,005297327112","0,009119571861","0,005365245093","0,756","0,003","0,663","0,241","0,94","0,432","0,003","0,518"
748,"0,0037442076","0,02468952734","-0,00284992785","0,686","0,49","0,089","0,5","0,003","0,882","0,003","0,52"
749,"0,002442002442","0,0005232862376","-0,001827199165","0,518","0,726","0,311","0,786","0,003","0,698","0,759","0,003"
750,"-0,0001402342056","-0,001995084574","0,001131188909","0,759","0,736","0,247","0,656","0,003","0,528","0,869","0,003"
751,"-0,008130877743","-0,002302115987","-0,001943618724","0,756","0,688","0,111","0,196","0,003","0,817","0,869","0,003"
752,"0,01535522664","0,01951896392","0,003097305263","0,874","0,686","0,105","0,736","0,917","0,874","0,003","0,98"
753,"0,004851510798","-0,04302771955","-0,005531081743","0,678","0,99","0,301","0,758","0,003","0,443","0,861","0,003"
754,"-0,01082133399","0,01580230458","0,003048041287","0,675","0,698","0,224","0,088","0,003","0,816","0,733","0,003"
755,"-0,01733733931","-0,03925528247","-0,002913663549","0,673","0,003","0,982","0,443","0,003","0,01","0,733","0,003"
756,"0,001988238589","-0,004620554467","0,0003377142375","0,43","0,643","0,187","0,784","0,003","0,746","0,003","0,997"
757,"-0,02384904342","-0,03227919979","-0,008003582023","0,67","0,733","0,264","0,899","0,003","0,463","0,733","0,003"
758,"0,002347227843","-0,006313233509","0,002859009966","0,754","0,829","0,063","0,902","0,992","0,887","0,003","0,879"
759,"-0,001870026525","-0,0198938992","-0,01171058321","0,525","0,003","0,979","0,734","0,003","0,018","0,003","0,746"
760,"-0,006291903043","-0,01248066013","0,0002786097374","0,754","0,796","0,108","0,761","0,977","0,799","0,003","0,759"
761,"0,01748175973","0,01640612584","-0,002827072998","0,106","0,003","0,989","0,781","0,003","0,018","0,51","0,003"
762,"-0,001037135202","0,01106277549","0,001769759941","0,751","0,759","0,218","0,822","0,819","0,648","0,003","0,52"
763,"0,002737411288","0,006961811423","0,001007861318","0,709","0,737","0,301","0,315","0,003","0,651","0,526","0,003"
764,"0,00941062015","0,02482978872","-0,004874595795","0,606","0,93","0,295","0,593","0,894","0,859","0,003","0,482"
765,"0,007657532983","-0,00941046222","-0,004081254058","0,746","0,545","0,05","0,804","0,97","0,789","0,003","0,751"
766,"0,006783638724","0,01377557751","0,006887191975","0,412","0,003","0,866","0,731","0,003","0,214","0,874","0,003"
767,"-0,001648998822","0,0131527287","-0,001161215405","0,749","0,003","0,997","0,58","0,003","0,065","0,995","0,003"
768,"0,01644398767","0,03139306736","-0,008354293927","0,068","0,003","0,616","0,729","0,003","0,538","0,874","0,003"
769,"0,03316530506","0,02336172432","-0,00641306916","0,706","0,955","0,284","0,664","0,003","0,817","0,526","0,003"
770,"0,002066762698","0,04052107472","0,01397619774","0,613","0,003","0,737","0,779","0,003","0,402","0,003","0,746"
771,"-0,03990941769","-0,0555475677","-0,009873131516","0,603","0,003","0,539","0,075","0,003","0,357","0,525","0,003"
772,"-0,01342281879","-0,04092216508","-0,02169370971","0,746","0,003","0,753","0,151","0,003","0,06","0,726","0,003"
773,"-0,0006534189184","-0,01310681477","0,0008575660716","0,601","0,884","0,079","0,945","0,99","0,837","0,003","0,997"
774,"-0,008815773938","-0,009839033413","0,001472812674","0,744","0,003","0,742","0,312","0,003","0,286","0,945","0,003"
775,"-0,01905313149","-0,05529731869","0,004406236336","0,598","0,003","0,589","0,161","0,003","0,249","0,525","0,003"
776,"-0,007180570222","0,0104188666","0,007298757808","0,804","0,917","0,439","0,726","0,003","0,874","0,5","0,003"
777,"-0,001216460448","-0,02210482413","0,003137478608","0,769","0,91","0,334","0,724","0,003","0,771","0,003","0,505"
778,"-0,0006129881369","0,006021706992","0,008968609865","0,741","0,003","0,605","0,721","0,819","0,475","0,995","0,003"
779,"0,001710794297","0,001792260692","-0,0008531383303","0,751","0,935","0,545","0,548","0,003","0,761","0,49","0,003"
780,"-0,005695551913","-0,00447309199","-0,001282122749","0,663","0,864","0,058","0,776","0,003","0,709","0,51","0,003"
781,"-0,01562367326","-0,02954912117","-0,005741626794","0,739","0,003","0,613","0,477","0,003","0,244","0,003","0,759"
782,"0,01412256996","0,003399877953","0,006118881119","0,126","0,525","0,424","0,721","0,003","0,5","0,003","0,746"
783,"0,003679362568","0,002090867993","-0,0007888657238","0,859","0,827","0,05","0,774","0,987","0,834","0,003","0,892"
784,"-0,007060685373","0,01013451823","0,003780318152","0,736","0,975","0,387","0,241","0,003","0,751","0,003","0,759"
785,"-0,03558034426","-0,06942975286","0,0004135221751","0,884","0,003","0,889","0,719","0,003","0,083","0,937","0,003"
786,"-0,0206870229","-0,03190839695","-0,00708553533","0,702","0,003","0,734","0,107","0,003","0,138","0,003","0,481"
787,"-0,01094986313","-0,01387482656","0,004238906286","0,734","0,003","0,866","0,118","0,003","0,143","0,726","0,003"
788,"0,007201565558","0,007984344423","0,002413202553","0,693","0,003","0,229","0,716","0,003","0,786","0,5","0,003"
789,"0,002583839029","0,0003193867774","-0,0003191828918","0,721","0,003","0,566","0,714","0,003","0,42","0,5","0,003"
790,"0,002998126171","-0,0006870705809","-0,004046314741","0,186","0,817","0,25","0,771","0,003","0,646","0,51","0,003"
791,"-0,01232253948","-0,01738714309","-0,0003651263743","0,731","0,003","0,779","0,648","0,003","0,188","0,485","0,003"
792,"-0,01026635306","0,007183268705","0,004947355068","0,668","0,003","0,863","0,224","0,003","0,186","0,94","0,003"
793,"0,007965175512","0,03510234324","-0,007787835635","0,749","0,598","0,132","0,905","0,003","0,892","0,49","0,003"
794,"-0,04675305718","-0,07036123684","-0,0005756929638","0,595","0,663","0,037","0,648","0,003","0,663","0,003","0,711"
795,"0,03714285714","0,01327380952","-0,002519629673","0,699","0,356","0,616","0,201","0,003","0,391","0,526","0,003"
796,"0,02585474623","0,04183478446","0,0009180863001","0,161","0,633","0,155","0,711","0,003","0,874","0,003","0,965"
797,"-0,01440677966","-0,02915254237","-0,001916710228","0,078","0,003","0,687","0,709","0,003","0,148","0,744","0,003"
798,"0,0245702403","0,004436229205","-0,001773624522","0,92","0,003","0,858","0,706","0,862","0,226","0,003","0,505"
799,"-0,002754008065","-0,02350742599","-0,0299951148","0,744","0,003","0,837","0,224","0,003","0,053","0,49","0,003"
800,"-0,01394124119","-0,02000108211","-0,006617915905","0,665","0,945","0,198","0,461","0,889","0,665","0,003","0,7"
801,"0,01056775798","-0,01521520336","9,02E-05","0,884","0,003","0,624","0,769","0,91","0,314","0,51","0,003"
802,"0,008386249186","0,01716707274","-0,004677857982","0,593","0,003","0,35","0,09","0,003","0,756","0,982","0,003"
803,"0,02017067171","0,001324503311","-0,02718799978","0,728","0,811","0,053","0,844","0,982","0,834","0,003","0,982"
804,"-0,01196503189","-0,04442489554","-0,02304665542","0,739","0,003","0,911","0,475","0,003","0,025","0,726","0,003"
805,"0,005573196812","0,01202125591","0,001667682242","0,729","0,779","0,353","0,95","0,003","0,882","0,726","0,003"
806,"-0,03629456898","-0,04592297277","-0,004298078621","0,726","0,688","0,25","0,08","0,003","0,432","0,726","0,003"
807,"-0,02655481058","-0,0323017472","0,01588017059","0,66","0,003",#VALUE!,"0,486","0,003","0,673","0,003","0,003"
808,"0,001998182369","-0,0001817631021","-7,76E-05","0,153","0,598","0,334","0,766","0,003","0,638","0,51","0,003"
809,"-0,01450911115","0,01710884135","-0,007086268526","0,657","0,68","0,055","0,894","0,804","0,834","0,003","0,489"
810,"-0,003888024883","-0,01409831632","0,003717344164","0,696","0,003","0,619","0,491","0,003","0,353","0,785","0,003"
811,"0,01733956943","0,0293005021","0,005948979935","0,902","0,003","0,858","0,764","0,945","0,204","0,003","0,746"
812,"0,0009125166872","-0,01319769505","-0,007263453267","0,692","0,958","0,104","0,979","0,003","0,744","0,003","0,481"
813,"0,05134978948","0,005778915215","-0,001393442623","0,655","0,003","0,565","0,035","0,003","0,421","0,003","0,836"
814,"-0,0007848837209",0,"-0,00462962963","0,689","0,917","0,803","0,367","0,003","0,253","0,785","0,003"
815,"0,009623702422","0,01265138408","0,0005341880342","0,741","0,003","0,826","0,442","0,952","0,113","0,003","0,952"
816,"0,008269694249","0,004300363877","-0,01293513852","0,662","0,526","0,351","0,851","0,804","0,657","0,733","0,003"
817,"-0,003449082193","0,01777154215","0,008895198911","0,751","0,543","0,192","0,761","0,003","0,834","0,003","0,987"
818,"-0,0002773155851","0,01188990571","0,004231457273","0,724","0,812","0,318","0,947","0,003","0,882","0,485","0,003"
819,"-0,009066629182","0,005271296036","0,002453041772","0,652","0,68","0,135","0,05","0,003","0,834","0,003","0,7"
820,"0,00721026719","0,002452471833","0,007696933164","0,922","0,824","0,026","0,879","0,003","0,834","0,003","0,995"
821,"-0,002761088702","0,02837442831","0,01030092023","0,736","0,003",#VALUE!,"0,367","0,003","0,362","0,49","0,003"
822,"-0,01454074287","-0,01766004415","-0,0006346726554","0,698","0,003","0,908","0,704","0,003","0,093","0,972","0,003"
823,"-0,004781321797","-0,02386521226","-0,005734525215","0,721","0,598","0,216","0,739","0,942","0,573","0,003","0,997"
824,"0,0009849184364","-0,02000615574","-0,001098039216","0,955","0,003",#VALUE!,"0,759","0,003","0,073","0,995","0,003"
825,"-0,001509153884","0,01274121722","-0,0009762050031","0,685","0,446","0,92","0,187","0,003","0,225","0,526","0,003"
826,"0,03197428262","0,007316523573","-0,0009913942845","0,588","0,003","0,453","0,198","0,786","0,55","0,003","0,711"
827,"-0,004970236375","-0,00872681038","-0,001920279313","0,261","0,902","0,418","0,756","0,003","0,618","0,51","0,003"
828,"-0,001082741178","0,03625195712","-0,0006388292003","0,46","0,003","0,655","0,701","0,003","0,465","0,744","0,003"
829,"-0,003132414053","0,003270036829","-0,002409638554","0,719","0,952","0,063","0,714","0,819","0,882","0,003","0,52"
830,"0,01946313581","0,03060560017","-0,00321903429","0,54","0,003","0,968","0,754","0,003","0,058","0,892","0,003"
831,"0,01112108198","0,008589193","0,004917613999","0,337","0,003","0,787","0,751","0,003","0,256","0,51","0,003"
832,"-0,0002933949463","-0,001430300363","-0,002783474949","0,714","0,884","0,118","0,897","0,003","0,882","0,003","0,52"
833,"0,006477005675","-0,02141806301","-0,0003122926182","0,711","0,003","0,953","0,52","0,819","0,045","0,977","0,003"
834,"0,02053881748","-0,0183033419","-0,006607356537","0,849","0,686","0,084","0,698","0,003","0,666","0,5","0,003"
835,"-0,01455535731","-0,01896891727","0,001870055143","0,731","0,997","0,166","0,761","0,834","0,598","0,49","0,003"
836,"-0,04106928129","-0,01766719082","-0,0005646527386","0,236","0,003","0,832","0,696","0,003","0,171","0,003","0,505"
837,"-0,01298377029","-0,01048689139","-0,003144258584","0,05","0,003","0,713","0,749","0,003","0,198","0,003","0,5"
838,"-0,01060994868","-0,03015199368","-0,001980499695","0,852","0,917","0,489","0,693","0,003","0,241","0,937","0,003"
839,"0,003358778626","-0,02083969466","0,001405261925","0,94","0,003","0,242","0,691","0,862","0,53","0,5","0,003"
840,"-0,01513528262","-0,009140102769","0,0004132041688","0,682","0,858","0,176","0,221","0,003","0,661","0,526","0,003"
841,"0,002769231143","0,002607145621","-0,0003959200839","0,59","0,771","0,092","0,661","0,003","0,827","0,003","0,92"
842,"0,01529686285","0,02030939418","-0,0005079580088","0,734","0,721","0,345","0,5","0,003","0,812","0,003","0,518"
843,"0,005041763865","0,003311009105","0,0006379226237","0,716","0,003","0,861","0,048","0,922","0,198","0,003","0,889"
844,"0,005388760585","-0,0009237875289","-0,005441792136","0,266","0,003","0,737","0,688","0,003","0,339","0,5","0,003"
845,"-0,003920302555","-0,007932847523","0,008533383346","0,726","0,003","0,705","0,724","0,003","0,269","0,49","0,003"
846,"0,007125769838","0,009517992569","0,005984986813","0,817","0,807","0,395","0,686","0,902","0,874","0,003","0,505"
847,"0,0236381323","0,03273346304","0,002691726483","0,221","0,003","0,916","0,683","0,003","0,173","0,5","0,003"
848,"0,01116312568","0,01094706518","0,0002850424001","0,706","0,55","0,034","0,555","0,003","0,882","0,003","0,759"
849,"0,006223111111","0,009511111111","-0,0102832244","0,899","0,57","0,376","0,681","0,862","0,686","0,003","0,746"
850,"-0,008436948759","-0,01893043067","-0,007192553182","0,724","0,721","0,266","0,92","0,003","0,56","0,49","0,003"
851,"-0,01034055902","0,02113196134","-0,0004647160069","0,965","0,003","0,855","0,678","0,834","0,206","0,744","0,003"
852,"-0,007136226503","-0,00458343003","-0,008903520452","0,073","0,726","0,653","0,746","0,003","0,465","0,51","0,003"
853,"-0,01352484798","-0,01735164605","-0,00395336727","0,721","0,003","0,511","0,211","0,003","0,392","0,945","0,003"
854,"0,005736782902","-0,0001124859393","0,00713800136","0,719","0,003","0,966","0,389","0,003","0,05","0,003","0,751"
855,"0,000346778418","-0,009219486642","-0,0002114388413","0,716","0,003","0,8","0,937","0,003","0,151","0,726","0,003"
856,"0,002071357088","-0,003514324947","-0,004510578935","0,678","0,817","0,204","0,54","0,003","0,723","0,785","0,003"
857,"0,001277611539","-0,0313014827","-0,003872216844","0,585","0,003","0,229","0,193","0,003","0,653","0,525","0,003"
858,"0,0006006006006","0,004016516517","0,002285842764","0,754","0,525","0,161","0,676","0,91","0,784","0,003","0,746"
859,"-0,005090198314","0,007289163986","-0,0001616814875","0,714","0,003","0,297","0,621","0,003","0,691","0,003","0,518"
860,"0,01397557666","0,02105309231","0,007601935038","0,729","0,003","0,568","0,229","0,003","0,565","0,945","0,003"
861,"-0,01037597656","0,006286621094","0,002675910722","0,812","0,003","0,753","0,744","0,839","0,337","0,003","0,5"
862,"-0,02078870627","-0,02880529125","-0,00425889693","0,711","0,003","0,797","0,899","0,834","0,198","0,003","0,518"
863,"0,008095718048","0,0005527197061","-0,00162211264","0,96","0,43","0,232","0,741","0,957","0,704","0,003","0,746"
864,"-0,0150008824","0,007882816636","-0,004821096654","0,65","0,912","0,253","0,365","0,967","0,834","0,003","0,489"
865,"-0,003150537634","-0,001885304659","-0,001200106453","0,962","0,003","0,839","0,673","0,003","0,216","0,937","0,003"
866,"0,01085828895","0,01756691334","0,001712981623","0,94","0,003","0,976","0,739","0,003","0,101","0,759","0,003"
867,"0,004032243538","0,01026749527","-0,006509897702","0,759","0,709","0,029","0,671","0,982","0,874","0,003","0,992"
868,"0,01315510291","0,02262889879","0,0004670569187","0,709","0,003","0,797","0,063","0,003","0,364","0,726","0,003"
869,"0,01219288034","0,01305067091","0,004138259405","0,07","0,842","0,405","0,736","0,003","0,784","0,51","0,003"
870,"0,001541837158","0,007589989919","0,006933151594","0,583","0,003","0,934","0,347","0,003","0,106","0,95","0,003"
871,"0,01679202708","0,02523505077","-0,002962475313","0,675","0,779","0,125","0,484","0,82","0,817","0,003","0,976"
872,"0,005190564382","0,004142703967","0,003018353537","0,671","0,633","0,308","0,706","0,003","0,817","0,003","0,481"
873,"0,008596275714","0,001852393487","-0,003027010245","0,704","0,003","0,626","0,126","0,922","0,422","0,003","0,759"
874,"-0,01492871121","0,009225608051","0,00641204349","0,647","0,526","0,042","0,597","0,003","0,834","0,003","0,967"
875,"0,01179614181","0,03219064998","-0,0003492501641","0,709","0,598","0,303","0,221","0,003","0,892","0,003","0,751"
876,"0,007613424487","0,02144188937","-6,08E-05","0,58","0,003","0,832","0,078","0,857","0,191","0,003","0,482"
877,"-0,005211578768","-0,005843765932","0,00797426914","0,42","0,003","0,6","0,668","0,003","0,387","0,744","0,003"
878,"0,01709210587","0,05155225435","-0,0003576072567","0,578","0,794","0,424","0,726","0,003","0,859","0,003","0,482"
879,"0,01721024748","0,03889977502","0,006546242063","0,633","0,003","0,997","0,734","0,003","0,04","0,003","0,5"
880,"-0,003184330154","-0,0009730516683","-0,0001858432078","0,706","0,003","0,661","0,033","0,003","0,322","0,49","0,003"
881,"-0,01462794751","0,02186915423","0,01747738896","0,781","0,003",#VALUE!,"0,666","0,003","0,166","0,003","0,505"
882,"-0,005872228409","-0,0133643819","0,00308904075","0,704","0,721","0,495","0,601","0,003","0,425","0,49","0,003"
883,"-0,004168651739","-0,01028267429","4,01E-05","0,701","0,598","0,029","0,651","0,003","0,847","0,003","0,952"
884,"0,01187934314","0,0104041306","0,001269523736","0,701","0,003","0,734","0,04","0,003","0,457","0,726","0,003"
885,"-0,003624353538","0,02637319542","0,008161594761","0,645","0,992","0,551","0,572","0,003","0,562","0,94","0,003"
886,"0,01564138442","0,01584370385","-0,004503366378","0,575","0,003","0,632","0,108","0,003","0,402","0,525","0,003"
887,"0,01159921027","0,02359328727","0,006796776386","0,698","0,889","0,574","0,417","0,834","0,756","0,49","0,003"
888,"0,001462418588","-0,01302587573","0,001357288281","0,696","0,736","0,163","0,399","0,97","0,756","0,485","0,003"
889,"-0,008828250401","-0,01229196587","0,004294979169","0,664","0,557","0,498","0,612","0,003","0,529","0,003","0,481"
890,"-0,0002851520141","-0,003413791719","-0,001890511243","0,693","0,663","0,068","0,545","0,96","0,882","0,003","0,52"
891,"0,009474874679","0,01112605453","0,01063179763","0,661","0,003","0,706","0,633","0,003","0,311","0,003","0,481"
892,"-0,02247363965","-0,03122835373","0,005853444143","0,691","0,003","0,379","0,249","0,003","0,377","0,726","0,003"
893,"0,01153891907","0,01245092985","0,001962092375","0,698","0,003","0,732","0,688","0,889","0,372","0,003","0,52"
894,"0,03512171315","0,0697440461","-0,005612167243","0,573","0,003","0,942","0,48","0,003","0,101","0,003","0,482"
895,"-0,007501141478","-0,007175004892","-0,008855896334","0,688","0,663","0,074","0,261","0,003","0,779","0,726","0,003"
896,"-0,01540332388","-0,02604377787","-0,003215100602","0,729","0,661","0,008","0,663","0,965","0,709","0,003","0,98"
897,"-0,004691939584","3,74E-05","-0,0003972401711","0,57","0,003","0,437","0,204","0,786","0,565","0,003","0,482"
898,"-0,01372168285","0,00569579288","0,0007174663776","0,879","0,726","0,042","0,731","0,97","0,834","0,003","0,746"
899,"0,003911370196","0,01307374498","0,00370023343","0,794","0,621","0,211","0,729","0,972","0,834","0,003","0,995"
900,"-0,008252343436","0,04330323768","0,01652938869","0,568","0,771","0,237","0,889","0,003","0,859","0,003","0,482"
901,"0,004380930756","-0,01030591803","-0,01405763155","0,693","0,003",#VALUE!,"0,03","0,003","0,42","0,49","0,003"
902,"0,006475237798","-0,004421024427","-0,002327038396","0,565","0,003","0,945","0,372","0,003","0,085","0,877","0,003"
903,"-0,009962115897","-0,01711800196","-0,0005022458379","0,035","0,003","0,876","0,726","0,003","0,028","0,51","0,003"
904,"-0,008794647675","-0,02093449876","-0,00653477402","0,673","0,003","0,555","0,661","0,003","0,344","0,5","0,003"
905,"0,003739508393","0,02413069544","-0,004124582805","0,668","0,516","0,19","0,55","0,003","0,817","0,526","0,003"
906,"0,002920676219","0,02831079056","0,008288156471","0,402","0,57","0,226","0,658","0,003","0,874","0,003","0,862"
907,"0,005913595795","-0,01659092154","-0,01150256564","0,874","0,857","0,003","0,724","0,992","0,734","0,003","0,746"
908,"0,01347466762","-0,01473230327","-0,01284051362","0,741","0,003",#VALUE!,"0,721","0,003","0,214","0,759","0,003"
909,"-0,01254155334","-0,02372368289","-0,004871169178","0,563","0,003","0,326","0,548","0,003","0,543","0,003","0,482"
910,"0,004852785254","-0,01166299649","0,0001650709805","0,394","0,709","0,371","0,656","0,003","0,626","0,5","0,003"
911,"0,0062740203","-0,01409190947","-0,002724614567","0,987","0,508","0,408","0,719","0,955","0,49","0,51","0,003"
912,"0,01614748862","-0,001388948167","-0,002640493769","0,56","0,57","0,239","0,251","0,003","0,766","0,003","0,482"
913,"0,01902410237","0,02658715368","0,00462006079","0,642","0,861","0,496","0,065","0,889","0,783","0,003","0,489"
914,"-0,005078137798","-0,005045375618","0,002806762647","0,683","0,714","0,124","0,367","0,962","0,867","0,003","0,52"
915,"0,0218","-0,0003","0,001452541948","0,688","0,643","0,153","0,771","0,003","0,769","0,49","0,003"
916,"0,01334893368","0,01196617561","-0,001102420075","0,696","0,003","0,721","0,585","0,962","0,193","0,003","0,98"
917,"0,002271006813","0,0440142749","0,02083113038","0,533","0,003","0,576","0,653","0,003","0,585","0,5","0,003"
918,"-0,001146601147","-0,004048204048","-0,0009623735418","0,657","0,9","0,408","0,284","0,82","0,522","0,979","0,003"
919,"0,0003459087422","0,008692065829","-0,004843367168","0,691","0,003","0,553","0,327","0,942","0,407","0,003","0,751"
920,"0,01750268179","0,03706827788","0,01173071677","0,93","0,003","0,987","0,651","0,003","0,025","0,003","0,505"
921,"-0,0005316321106","-0,01716412243","0,0007733353956","0,95","0,643","0,008","0,915","0,997","0,892","0,003","0,952"
922,"-0,005732152163","0,01136008338","0,0005155170636","0,683","0,781","0,524","0,075","0,003","0,394","0,862","0,003"
923,"0,01809267753","0,03311719121","-0,001833628751","0,637","0,751","0,045","0,7","0,96","0,834","0,003","0,489"
924,"0,003672933975","0,000568430258","0,005073020753","0,678","0,003","0,763","0,123","0,889","0,224","0,003","0,759"
925,"-0,006939072134","-0,0110882153","4,77E-05","0,635","0,552","0,248","0,859","0,003","0,602","0,003","0,489"
926,"-0,01175149082","-0,02287857013","-0,01033963527","0,676","0,003",#VALUE!,"0,859","0,003","0,083","0,485","0,003"
927,"0,004222916016","0,01230096784","0,006813941877","0,256","0,003",#VALUE!,"0,648","0,003","0,55","0,744","0,003"
928,"-0,0255058651","-0,0759376447","0,0006685609226","0,632","0,494","0,29","0,673","0,003","0,338","0,516","0,003"
929,"0,02633729906","0,03369357915","0,001820211032","0,967","0,003","0,668","0,646","0,003","0,399","0,744","0,003"
930,0,"0,01422677479","-0,001959960801","0,756","0,859","0,108","0,643","0,98","0,874","0,003","0,505"
931,"0,01453345305","0,01263633945","0,002766069547","0,555","0,57","0,211","0,196","0,925","0,819","0,003","0,889"
932,"0,007291839205","0,07842262853","0,02880758478","0,64","0,902","0,646","0,015","0,003","0,834","0,861","0,003"
933,"-0,003965194405","-0,008701398832","0,01095197978","0,606","0,003","0,976","0,641","0,003","0,053","0,5","0,003"
934,"-0,002620486796","0,0001616187736","0,00644028103","0,673","0,812","0,4","0,535","0,003","0,696","0,726","0,003"
935,"0,008163265306","0,01613216715","0,00674081142","0,686","0,754","0,074","0,523","0,925","0,892","0,003","0,879"
936,"0,003594646272","0,04956022945","0,01250599476","0,558","0,907","0,339","0,776","0,003","0,859","0,003","0,482"
937,"-0,004961306965","-0,00436536808","0,01244283024","0,146","0,003","0,666","0,716","0,003","0,113","0,759","0,003"
938,"-0,01321794796","-0,0173670796","-0,006293832045","0,209","0,764","0,718","0,714","0,003","0,309","0,51","0,003"
939,"0,0009281603861","-0,007610915166","-0,003980074012","0,654","0,806","0,156","0,183","0,003","0,72","0,526","0,003"
940,"-0,00774331727","-0,004695415791","-0,004818383988","0,668","0,636","0,492","0,211","0,003","0,565","0,003","0,52"
941,"-0,02881116086","0,00727534378","-0,001030764351","0,63","0,431","0,433","0,073","0,804","0,547","0,003","0,947"
