Parameters,Filter,Sum_first_hour_move,Sum_open_to_close_move,Sum_power_hour_move,Number of Rows
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",-0.055892192853100015,0.5165227778395,-0.2015746698559,288
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",0.05291234287110002,0.5164985775258999,0.13513024626160003,260
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.17143159392729998,0.5093287898316,0.0931038446395,56
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.17596854040600002,0.5085847682576999,0.026080046971600004,74
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, red_days_percentile: < 0.3",0.24559702700879996,0.49925798225420004,-0.1351203155543,316
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.5123156117489001,0.498660760474,-0.041404932418,117
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.11778367334760001,0.4963119061382,-0.012418000731500005,192
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.11050307718899997,0.4950394803275,-0.09355410119289999,99
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.2682113490153,0.4910696173767001,0.1008139999938,95
"('gap_percentile', 'red_days_percentile', 'green_days_percentile')","gap_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",0.229870092262,0.48357765289839993,0.10785819028240001,144
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.08692252994009998,0.48232866255300005,0.12508900749729998,71
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, red_days_percentile: < 0.3",-0.01473878012770002,0.4801019496257999,0.050019403705599985,300
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, green_days_percentile: < 0.3",0.10542132797950002,0.4789843226069999,0.10941883930540001,160
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: > 0.7",0.29460825893129994,0.4765709510867,0.007909545038,81
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, green_days_percentile: > 0.7",0.4931664054235,0.4725968094167,-0.06274477725739999,64
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.12643041382130002,0.46793416606599997,0.21410713462199998,113
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: > 0.7",0.23295488585090002,0.4673032497696,-0.06603118072980001,64
"('gap_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.285752983812,0.466182967426,0.1336309540658,69
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.1292713836181,0.4632760329270001,0.0516952813137,73
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: > 0.7",0.2694546677897,0.45929861616859996,0.023772489713400003,77
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.054023118220400006,0.4588918403661,0.010771112428700002,102
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.23732624338489997,0.4578704029301,-0.07703917447960001,114
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.10920055234370005,0.45730731476719994,-0.1370510312017,218
"('pm_dollar_volume_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.28219076505479995,0.4547667656163,0.008509188870199996,170
"('consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: < 0.3",0.22188849259340002,0.45264836685880006,-0.06874949802180003,148
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.1864418432865,0.4499290579178,-0.0464003994323,79
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.33322347431530003,0.4470402255252,0.03571539655550001,101
"('x_day_high_at_open_percentile', 'red_days_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",0.1367765477863,0.4461565755353,0.15214683964529999,140
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.13251501734579996,0.4457645827052,0.07698839136780002,63
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3",0.4098184912559,0.44472396694070004,-0.0955706164566,193
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7",0.22023064206960002,0.4390487644082,0.03155553424339997,146
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.11344509055979998,0.4381555902483,-0.016090197233499994,63
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.18085761963099997,0.4365215857272,0.06321654925030001,135
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.6066237643327,0.4339136550599001,0.001227354621699983,197
"('gap_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.09705594972880001,0.4331576060320999,0.2156741100557,128
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7",0.24518208869359998,0.431518028737,0.10510292163429999,110
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.02923412022749999,0.4306340298601,-0.06246761365129999,145
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.1841052088831,0.43026604013990005,-0.1031599786539,105
"('gap_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.018804278118399995,0.4243431296537999,0.0643521335859,203
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3",0.23076948019670007,0.4240542772249999,0.08330401882380001,78
"('gap_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","gap_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: 0.3 - 0.7",0.232573790019,0.42173886626039997,0.1222006865693,58
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.1536426629345,0.419951357344,0.0364491986239,56
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.016208715700799986,0.41987393779920007,0.0346795721126,193
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: > 0.7",0.1767694781366,0.41734798750109997,0.15170547596579997,99
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, green_days_percentile: < 0.3",0.2309791728112,0.4153706068463,0.05243767511780003,173
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.06620507085910003,0.4108573454615,0.07578443970939999,91
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.198031323771,0.40489378766229994,-0.013373145930800011,100
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7",0.27651031847889995,0.40284773224590004,0.05466562399649999,176
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3",0.16090222221410003,0.4024792991906,-0.049285598387199994,70
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.23542164602649998,0.4002240967129999,-0.06804273789420001,190
"('gap_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",-0.13537945470419996,0.3979861542894,0.05526256672600001,87
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",-0.025913789855400014,0.3961650706175,0.075853034956,65
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.2511119723437,0.39417149619689995,0.0625053755116,159
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.16144462829330006,0.389577461235,0.050575240605400015,113
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.42405199133329996,0.3862742965924,0.028202501395600002,171
"('gap_percentile', 'consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.11043858719329996,0.3847175007069,0.043399946758,88
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.2445380880669,0.3810539481592999,-0.1009877511882,262
"('x_day_high_at_open_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: > 0.7",0.18974139863400002,0.37566765352849996,0.061710884025399995,74
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",-0.0008511412376999896,0.3743716997929001,0.030461932144000003,100
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","pm_dollar_volume_percentile: < 0.3, x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3",0.1994784245435,0.37350705547400004,0.07694249781169998,56
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: < 0.3",0.18302702250410002,0.372240523295,0.14236627993610002,86
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3",0.4171055910669999,0.3690120208829999,-6.347516170000789e-05,239
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, green_days_percentile: > 0.7",0.2557373916878,0.36898353339260004,0.022501151610100002,65
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: > 0.7",0.22969864198560003,0.3689062455698,0.05969018855919999,69
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: > 0.7",0.313405583828,0.3665838046008,0.041847026217399996,73
"('gap_percentile', 'open_from_BB_up_percentile', 'red_days_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.00589346006839999,0.36650882389779993,0.06596831191460001,109
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7, red_days_percentile: < 0.3",0.2924523591325,0.3659771700619999,-0.0498742208239,170
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile')","gap_percentile: < 0.3, consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7",0.31720419363599994,0.3645159960076,-0.0065215999145000125,117
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.22128611298560003,0.3623511847851,0.022515003788399997,150
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3",-0.05509125070669997,0.3611895501678001,-0.0510067597403,204
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'x_day_high_at_open_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.0958494672778,0.3605370552892999,-0.1572437475306,128
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.11258902532530003,0.35998244524759987,-0.0817456104883,123
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7",0.20249531361470002,0.35962592297459994,0.014097965025800007,143
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, red_days_percentile: 0.3 - 0.7",0.5319695249374,0.3539398777477001,-0.058248600332100026,197
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: < 0.3, green_days_percentile: > 0.7",0.13635888499,0.3531908926103,-0.012599623124599993,101
"('gap_percentile', 'open_from_BB_up_percentile', '1month_change_from_high_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.1690634631055,0.3506032567179999,0.015691589137799996,60
"('gap_percentile', 'red_days_percentile', 'green_days_percentile')","gap_percentile: > 0.7, red_days_percentile: > 0.7, green_days_percentile: < 0.3",-0.040025215317,0.3478869804262,0.13311408843849998,174
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7, pm_dollar_volume_percentile: > 0.7",0.2845103124583,0.34776619687659993,0.17562915692709996,178
"('x_day_high_at_open_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, green_days_percentile: < 0.3",0.15526050253799997,0.34640459674720003,0.09632646578819998,51
"('x_day_high_at_open_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","x_day_high_at_open_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",-0.02856326065060004,0.34564111060670005,-0.009480532702000007,176
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7, red_days_percentile: 0.3 - 0.7",0.08596312951080004,0.3447359094347999,0.0315987701503,113
"('open_from_BB_up_percentile', 'red_days_percentile', 'green_days_percentile')","open_from_BB_up_percentile: > 0.7, red_days_percentile: 0.3 - 0.7, green_days_percentile: < 0.3",0.5633289565467,0.33830357416670004,-0.0577542609883,212
"('gap_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7",0.3170992456135,0.330829753682,-0.12230682092589998,151
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', '1month_change_from_high_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: > 0.7, 1month_change_from_high_percentile: > 0.7",0.2131700666625,0.3298256367779,-0.021911896017000006,108
"('gap_percentile', 'open_from_BB_up_percentile', 'x_day_high_at_open_percentile')","gap_percentile: < 0.3, open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",0.40673878479949993,0.3296075882090999,-0.2420833728614,303
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: 0.3 - 0.7, open_from_BB_up_percentile: 0.3 - 0.7",0.1147582319336,0.327786235386,-0.017856303873199995,53
"('gap_percentile', 'open_from_BB_up_percentile', 'pm_dollar_volume_percentile')","gap_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3",0.03832183736499999,0.3276566461066,0.17221886839040002,55
"('gap_percentile', 'consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7",0.3901141443661,0.3269183046721001,-0.1247363041859,153
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, 1month_change_from_high_percentile: > 0.7, green_days_percentile: < 0.3",0.0997634259854,0.32563752010270003,0.002979375503899993,99
"('gap_percentile', 'x_day_high_at_open_percentile', 'red_days_percentile')","gap_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, red_days_percentile: < 0.3",0.23311436463440002,0.32054737353229995,0.20554275708589997,242
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'green_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, green_days_percentile: > 0.7",0.16589738374090002,0.3200073912179999,-0.008473302706500003,78
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'red_days_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, red_days_percentile: < 0.3",0.14468985714090005,0.3184201028721,0.04153191100749999,133
"('consecutive_days_above_20sma_percentile', 'red_days_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, red_days_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.11823792790539997,0.3169884556851,-0.0186763058968,96
"('consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile', 'green_days_percentile')","consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: < 0.3, green_days_percentile: > 0.7",0.3150955620428,0.31650354684040005,0.028982720365900022,190
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: 0.3 - 0.7, consecutive_days_above_20sma_percentile: < 0.3, open_from_BB_up_percentile: > 0.7",0.393461518384,0.3162401890242,0.0101116445132,232
"('1month_change_from_high_percentile', 'red_days_percentile', 'green_days_percentile')","1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: > 0.7, green_days_percentile: < 0.3",-0.010139567357000001,0.31474782378989996,0.0307080050594,170
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","open_from_BB_up_percentile: > 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: 0.3 - 0.7",0.39292309031720013,0.31180546938000003,-0.0613692261527,62
"('open_from_BB_up_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: > 0.7",0.5288568479913999,0.31168996806710003,-0.02759010329839999,143
"('gap_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","gap_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: > 0.7, green_days_percentile: < 0.3",0.053772954386300004,0.3111088477616,-0.03872075328910001,78
"('pm_dollar_volume_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","pm_dollar_volume_percentile: > 0.7, x_day_high_at_open_percentile: < 0.3, green_days_percentile: 0.3 - 0.7",0.08385290284470001,0.30862771694310004,0.030217661634399987,94
"('open_from_BB_up_percentile', '1month_change_from_high_percentile', 'green_days_percentile')","open_from_BB_up_percentile: 0.3 - 0.7, 1month_change_from_high_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.08729497636379999,0.3038251847139,0.026062834229600013,85
"('consecutive_days_above_20sma_percentile', '1month_change_from_high_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: < 0.3, 1month_change_from_high_percentile: 0.3 - 0.7, red_days_percentile: > 0.7",0.1014808181189,0.30251880512249996,-0.016789512545100006,107
"('gap_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","gap_percentile: < 0.3, x_day_high_at_open_percentile: < 0.3, green_days_percentile: < 0.3",0.19676578762769995,0.3009140870695999,-0.22086218846890004,324
"('gap_percentile', 'x_day_high_at_open_percentile', 'green_days_percentile')","gap_percentile: > 0.7, x_day_high_at_open_percentile: > 0.7, green_days_percentile: > 0.7",0.06421404571239998,0.30006982702539997,0.0816989139217,107
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: < 0.3, green_days_percentile: > 0.7",0.1873606485233,0.2986187861886,0.013383646321699999,63
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'x_day_high_at_open_percentile')","consecutive_days_above_20sma_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, x_day_high_at_open_percentile: < 0.3",-0.04182234444129995,0.29643283227060013,0.062349285819599996,365
"('open_from_BB_up_percentile', 'pm_dollar_volume_percentile', 'green_days_percentile')","open_from_BB_up_percentile: < 0.3, pm_dollar_volume_percentile: 0.3 - 0.7, green_days_percentile: 0.3 - 0.7",0.019780983830799993,0.2950352173691,-0.0722414204002,88
"('gap_percentile', 'consecutive_days_above_20sma_percentile', 'open_from_BB_up_percentile')","gap_percentile: > 0.7, consecutive_days_above_20sma_percentile: > 0.7, open_from_BB_up_percentile: 0.3 - 0.7",0.011093549377000023,0.2911110976683,0.14499145522040002,80
"('consecutive_days_above_20sma_percentile', 'pm_dollar_volume_percentile', 'red_days_percentile')","consecutive_days_above_20sma_percentile: 0.3 - 0.7, pm_dollar_volume_percentile: < 0.3, red_days_percentile: < 0.3",0.08319806685089999,0.29077905682079996,-0.010040009449800004,51
